Rep,N,Crate,Model,run_sec,nu
1,50,0.0,MVNC,0.0,4
1,50,0.0,MVTC,0.0699999999999998,4
1,50,0.0,MSLC,0.04,4
2,50,0.0,MVN,0.0,4
2,50,0.0,MVT,0.02,4
2,50,0.0,MSL,0.0300000000000002,4
2,50,0.0,MVNC,0.0,4
2,50,0.0,MVTC,0.0099999999999997,4
2,50,0.0,MSLC,0.0,4
3,50,0.0,MVN,0.0,4
3,50,0.0,MVT,0.0300000000000002,4
3,50,0.0,MSL,0.0299999999999998,4
3,50,0.0,MVNC,0.0,4
3,50,0.0,MVTC,0.0500000000000003,4
3,50,0.0,MSLC,0.02,4
4,50,0.0,MVN,0.0,4
4,50,0.0,MVT,0.0,4
4,50,0.0,MSL,0.0299999999999998,4
4,50,0.0,MVNC,0.0,4
4,50,0.0,MVTC,0.0100000000000002,4
4,50,0.0,MSLC,0.02,4
5,50,0.0,MVN,0.0,4
5,50,0.0,MVT,0.0,4
5,50,0.0,MSL,0.0099999999999997,4
5,50,0.0,MVNC,0.0,4
5,50,0.0,MVTC,0.0299999999999998,4
5,50,0.0,MSLC,0.02,4
6,50,0.0,MVN,0.0,4
6,50,0.0,MVT,0.0,4
6,50,0.0,MSL,0.0300000000000002,4
6,50,0.0,MVNC,0.0,4
6,50,0.0,MVTC,0.0299999999999998,4
6,50,0.0,MSLC,0.0,4
7,50,0.0,MVN,0.0,4
7,50,0.0,MVT,0.0,4
7,50,0.0,MSL,0.0100000000000002,4
7,50,0.0,MVNC,0.0,4
7,50,0.0,MVTC,0.0299999999999998,4
7,50,0.0,MSLC,0.02,4
8,50,0.0,MVN,0.0,4
8,50,0.0,MVT,0.02,4
8,50,0.0,MSL,0.0,4
8,50,0.0,MVNC,0.0,4
8,50,0.0,MVTC,0.0299999999999998,4
8,50,0.0,MSLC,0.0100000000000002,4
9,50,0.0,MVN,0.0,4
9,50,0.0,MVT,0.0,4
9,50,0.0,MSL,0.0299999999999998,4
9,50,0.0,MVNC,0.0,4
9,50,0.0,MVTC,0.0100000000000002,4
9,50,0.0,MSLC,0.02,4
10,50,0.0,MVN,0.0,4
10,50,0.0,MVT,0.02,4
10,50,0.0,MSL,0.0299999999999998,4
10,50,0.0,MVNC,0.0,4
10,50,0.0,MVTC,0.04,4
10,50,0.0,MSLC,0.0100000000000002,4
11,50,0.0,MVN,0.0,4
11,50,0.0,MVT,0.0100000000000002,4
11,50,0.0,MSL,0.0299999999999998,4
11,50,0.0,MVNC,0.0,4
11,50,0.0,MVTC,0.0299999999999998,4
11,50,0.0,MSLC,0.02,4
12,50,0.0,MVN,0.0,4
12,50,0.0,MVT,0.0,4
12,50,0.0,MSL,0.0299999999999998,4
12,50,0.0,MVNC,0.0,4
12,50,0.0,MVTC,0.0100000000000002,4
12,50,0.0,MSLC,0.02,4
13,50,0.0,MVN,0.0,4
13,50,0.0,MVT,0.0100000000000002,4
13,50,0.0,MSL,0.0499999999999998,4
13,50,0.0,MVNC,0.02,4
13,50,0.0,MVTC,0.02,4
13,50,0.0,MSLC,0.0,4
14,50,0.0,MVN,0.0,4
14,50,0.0,MVT,0.02,4
14,50,0.0,MSL,0.0099999999999997,4
14,50,0.0,MVNC,0.0,4
14,50,0.0,MVTC,0.0,4
14,50,0.0,MSLC,0.0100000000000002,4
15,50,0.0,MVN,0.0,4
15,50,0.0,MVT,0.02,4
15,50,0.0,MSL,0.0299999999999998,4
15,50,0.0,MVNC,0.02,4
15,50,0.0,MVTC,0.0099999999999997,4
15,50,0.0,MSLC,0.0,4
16,50,0.0,MVN,0.0,4
16,50,0.0,MVT,0.02,4
16,50,0.0,MSL,0.04,4
16,50,0.0,MVNC,0.0,4
16,50,0.0,MVTC,0.0300000000000002,4
16,50,0.0,MSLC,0.0,4
17,50,0.0,MVN,0.0,4
17,50,0.0,MVT,0.0,4
17,50,0.0,MSL,0.02,4
17,50,0.0,MVNC,0.0,4
17,50,0.0,MVTC,0.02,4
17,50,0.0,MSLC,0.0099999999999997,4
18,50,0.0,MVN,0.0,4
18,50,0.0,MVT,0.0,4
18,50,0.0,MSL,0.0,4
18,50,0.0,MVNC,0.0,4
18,50,0.0,MVTC,0.02,4
18,50,0.0,MSLC,0.0099999999999997,4
19,50,0.0,MVN,0.0,4
19,50,0.0,MVT,0.0099999999999997,4
19,50,0.0,MSL,0.02,4
19,50,0.0,MVNC,0.0,4
19,50,0.0,MVTC,0.0099999999999997,4
19,50,0.0,MSLC,0.0,4
20,50,0.0,MVN,0.0,4
20,50,0.0,MVT,0.0,4
20,50,0.0,MSL,0.0100000000000007,4
20,50,0.0,MVNC,0.0,4
20,50,0.0,MVTC,0.0099999999999997,4
20,50,0.0,MSLC,0.0199999999999996,4
21,50,0.0,MVN,0.0,4
21,50,0.0,MVT,0.0199999999999996,4
21,50,0.0,MSL,0.0300000000000002,4
21,50,0.0,MVNC,0.0,4
21,50,0.0,MVTC,0.0300000000000002,4
21,50,0.0,MSLC,0.0,4
22,50,0.0,MVN,0.0,4
22,50,0.0,MVT,0.0199999999999996,4
22,50,0.0,MSL,0.0300000000000002,4
22,50,0.0,MVNC,0.0,4
22,50,0.0,MVTC,0.0300000000000002,4
22,50,0.0,MSLC,0.0,4
23,50,0.0,MVN,0.0,4
23,50,0.0,MVT,0.0,4
23,50,0.0,MSL,0.0300000000000002,4
23,50,0.0,MVNC,0.0,4
23,50,0.0,MVTC,0.0300000000000002,4
23,50,0.0,MSLC,0.0199999999999996,4
24,50,0.0,MVN,0.0,4
24,50,0.0,MVT,0.0100000000000007,4
24,50,0.0,MSL,0.0199999999999996,4
24,50,0.0,MVNC,0.0,4
24,50,0.0,MVTC,0.0,4
24,50,0.0,MSLC,0.0,4
25,50,0.0,MVN,0.0,4
25,50,0.0,MVT,0.0,4
25,50,0.0,MSL,0.0499999999999998,4
25,50,0.0,MVNC,0.0,4
25,50,0.0,MVTC,0.0200000000000005,4
25,50,0.0,MSLC,0.0,4
26,50,0.0,MVN,0.0,4
26,50,0.0,MVT,0.0099999999999997,4
26,50,0.0,MSL,0.0199999999999996,4
26,50,0.0,MVNC,0.0200000000000005,4
26,50,0.0,MVTC,0.0099999999999997,4
26,50,0.0,MSLC,0.0,4
27,50,0.0,MVN,0.0,4
27,50,0.0,MVT,0.0,4
27,50,0.0,MSL,0.0300000000000002,4
27,50,0.0,MVNC,0.0,4
27,50,0.0,MVTC,0.0099999999999997,4
27,50,0.0,MSLC,0.0199999999999996,4
28,50,0.0,MVN,0.0,4
28,50,0.0,MVT,0.0100000000000007,4
28,50,0.0,MSL,0.04,4
28,50,0.0,MVNC,0.0,4
28,50,0.0,MVTC,0.0199999999999996,4
28,50,0.0,MSLC,0.0,4
29,50,0.0,MVN,0.0099999999999997,4
29,50,0.0,MVT,0.0,4
29,50,0.0,MSL,0.0300000000000002,4
29,50,0.0,MVNC,0.0,4
29,50,0.0,MVTC,0.0299999999999994,4
29,50,0.0,MSLC,0.0200000000000005,4
30,50,0.0,MVN,0.0,4
30,50,0.0,MVT,0.0199999999999996,4
30,50,0.0,MSL,0.0099999999999997,4
30,50,0.0,MVNC,0.0100000000000007,4
30,50,0.0,MVTC,0.0,4
30,50,0.0,MSLC,0.0,4
31,50,0.0,MVN,0.0,4
31,50,0.0,MVT,0.0099999999999997,4
31,50,0.0,MSL,0.0199999999999996,4
31,50,0.0,MVNC,0.0200000000000005,4
31,50,0.0,MVTC,0.0199999999999996,4
31,50,0.0,MSLC,0.0,4
32,50,0.0,MVN,0.0,4
32,50,0.0,MVT,0.0199999999999996,4
32,50,0.0,MSL,0.0100000000000007,4
32,50,0.0,MVNC,0.0,4
32,50,0.0,MVTC,0.0200000000000005,4
32,50,0.0,MSLC,0.0099999999999997,4
33,50,0.0,MVN,0.0,4
33,50,0.0,MVT,0.0200000000000005,4
33,50,0.0,MSL,0.0,4
33,50,0.0,MVNC,0.0,4
33,50,0.0,MVTC,0.0099999999999997,4
33,50,0.0,MSLC,0.0,4
34,50,0.0,MVN,0.0,4
34,50,0.0,MVT,0.0200000000000005,4
34,50,0.0,MSL,0.0,4
34,50,0.0,MVNC,0.0,4
34,50,0.0,MVTC,0.0300000000000002,4
34,50,0.0,MSLC,0.0,4
35,50,0.0,MVN,0.0,4
35,50,0.0,MVT,0.0,4
35,50,0.0,MSL,0.0,4
35,50,0.0,MVNC,0.0,4
35,50,0.0,MVTC,0.0,4
35,50,0.0,MSLC,0.0,4
36,50,0.0,MVN,0.0,4
36,50,0.0,MVT,0.0099999999999997,4
36,50,0.0,MSL,0.0199999999999996,4
36,50,0.0,MVNC,0.0,4
36,50,0.0,MVTC,0.0199999999999996,4
36,50,0.0,MSLC,0.0,4
37,50,0.0,MVN,0.0199999999999996,4
37,50,0.0,MVT,0.0,4
37,50,0.0,MSL,0.0100000000000007,4
37,50,0.0,MVNC,0.0,4
37,50,0.0,MVTC,0.0200000000000005,4
37,50,0.0,MSLC,0.0099999999999997,4
38,50,0.0,MVN,0.0,4
38,50,0.0,MVT,0.0099999999999997,4
38,50,0.0,MSL,0.04,4
38,50,0.0,MVNC,0.0,4
38,50,0.0,MVTC,0.0099999999999997,4
38,50,0.0,MSLC,0.0,4
39,50,0.0,MVN,0.0,4
39,50,0.0,MVT,0.0,4
39,50,0.0,MSL,0.0499999999999998,4
39,50,0.0,MVNC,0.0,4
39,50,0.0,MVTC,0.0199999999999996,4
39,50,0.0,MSLC,0.0,4
40,50,0.0,MVN,0.0,4
40,50,0.0,MVT,0.0199999999999996,4
40,50,0.0,MSL,0.0100000000000007,4
40,50,0.0,MVNC,0.0099999999999997,4
40,50,0.0,MVTC,0.0200000000000005,4
40,50,0.0,MSLC,0.0,4
41,50,0.0,MVN,0.0,4
41,50,0.0,MVT,0.0200000000000005,4
41,50,0.0,MSL,0.0099999999999997,4
41,50,0.0,MVNC,0.0,4
41,50,0.0,MVTC,0.0199999999999996,4
41,50,0.0,MSLC,0.0,4
42,50,0.0,MVN,0.0,4
42,50,0.0,MVT,0.0,4
42,50,0.0,MSL,0.0300000000000002,4
42,50,0.0,MVNC,0.0,4
42,50,0.0,MVTC,0.0199999999999996,4
42,50,0.0,MSLC,0.0099999999999997,4
43,50,0.0,MVN,0.0199999999999996,4
43,50,0.0,MVT,0.0,4
43,50,0.0,MSL,0.0100000000000007,4
43,50,0.0,MVNC,0.0,4
43,50,0.0,MVTC,0.0200000000000005,4
43,50,0.0,MSLC,0.0099999999999997,4
44,50,0.0,MVN,0.0,4
44,50,0.0,MVT,0.0,4
44,50,0.0,MSL,0.0199999999999996,4
44,50,0.0,MVNC,0.0,4
44,50,0.0,MVTC,0.0,4
44,50,0.0,MSLC,0.0100000000000007,4
45,50,0.0,MVN,0.0,4
45,50,0.0,MVT,0.0200000000000005,4
45,50,0.0,MSL,0.0099999999999997,4
45,50,0.0,MVNC,0.0,4
45,50,0.0,MVTC,0.0300000000000002,4
45,50,0.0,MSLC,0.0,4
46,50,0.0,MVN,0.0,4
46,50,0.0,MVT,0.0,4
46,50,0.0,MSL,0.0199999999999996,4
46,50,0.0,MVNC,0.0,4
46,50,0.0,MVTC,0.0200000000000005,4
46,50,0.0,MSLC,0.0099999999999997,4
47,50,0.0,MVN,0.0,4
47,50,0.0,MVT,0.0,4
47,50,0.0,MSL,0.0099999999999997,4
47,50,0.0,MVNC,0.0,4
47,50,0.0,MVTC,0.0100000000000007,4
47,50,0.0,MSLC,0.0199999999999996,4
48,50,0.0,MVN,0.0,4
48,50,0.0,MVT,0.0200000000000005,4
48,50,0.0,MSL,0.0099999999999997,4
48,50,0.0,MVNC,0.0,4
48,50,0.0,MVTC,0.0300000000000002,4
48,50,0.0,MSLC,0.0,4
49,50,0.0,MVN,0.0,4
49,50,0.0,MVT,0.0,4
49,50,0.0,MSL,0.0199999999999996,4
49,50,0.0,MVNC,0.0,4
49,50,0.0,MVTC,0.0200000000000005,4
49,50,0.0,MSLC,0.0099999999999997,4
50,50,0.0,MVN,0.0,4
50,50,0.0,MVT,0.0,4
50,50,0.0,MSL,0.0200000000000005,4
50,50,0.0,MVNC,0.0,4
50,50,0.0,MVTC,0.0300000000000002,4
50,50,0.0,MSLC,0.0199999999999996,4
51,50,0.0,MVN,0.0,4
51,50,0.0,MVT,0.0,4
51,50,0.0,MSL,0.0099999999999997,4
51,50,0.0,MVNC,0.0,4
51,50,0.0,MVTC,0.0100000000000007,4
51,50,0.0,MSLC,0.0199999999999996,4
52,50,0.0,MVN,0.0,4
52,50,0.0,MVT,0.0,4
52,50,0.0,MSL,0.0199999999999996,4
52,50,0.0,MVNC,0.0,4
52,50,0.0,MVTC,0.0200000000000005,4
52,50,0.0,MSLC,0.0099999999999997,4
53,50,0.0,MVN,0.0,4
53,50,0.0,MVT,0.0100000000000007,4
53,50,0.0,MSL,0.0,4
53,50,0.0,MVNC,0.0,4
53,50,0.0,MVTC,0.0299999999999994,4
53,50,0.0,MSLC,0.0,4
54,50,0.0,MVN,0.0,4
54,50,0.0,MVT,0.0200000000000005,4
54,50,0.0,MSL,0.0,4
54,50,0.0,MVNC,0.0,4
54,50,0.0,MVTC,0.0200000000000005,4
54,50,0.0,MSLC,0.0,4
55,50,0.0,MVN,0.0,4
55,50,0.0,MVT,0.0200000000000005,4
55,50,0.0,MSL,0.0299999999999994,4
55,50,0.0,MVNC,0.0,4
55,50,0.0,MVTC,0.0199999999999996,4
55,50,0.0,MSLC,0.0099999999999997,4
56,50,0.0,MVN,0.0,4
56,50,0.0,MVT,0.0199999999999996,4
56,50,0.0,MSL,0.0,4
56,50,0.0,MVNC,0.0,4
56,50,0.0,MVTC,0.0,4
56,50,0.0,MSLC,0.0099999999999997,4
57,50,0.0,MVN,0.0,4
57,50,0.0,MVT,0.0,4
57,50,0.0,MSL,0.0,4
57,50,0.0,MVNC,0.0,4
57,50,0.0,MVTC,0.0100000000000007,4
57,50,0.0,MSLC,0.0199999999999996,4
58,50,0.0,MVN,0.0,4
58,50,0.0,MVT,0.0,4
58,50,0.0,MSL,0.0199999999999996,4
58,50,0.0,MVNC,0.0200000000000005,4
58,50,0.0,MVTC,0.0099999999999997,4
58,50,0.0,MSLC,0.0099999999999997,4
59,50,0.0,MVN,0.0,4
59,50,0.0,MVT,0.0,4
59,50,0.0,MSL,0.04,4
59,50,0.0,MVNC,0.0,4
59,50,0.0,MVTC,0.0200000000000005,4
59,50,0.0,MSLC,0.0099999999999997,4
60,50,0.0,MVN,0.0,4
60,50,0.0,MVT,0.0,4
60,50,0.0,MSL,0.0299999999999994,4
60,50,0.0,MVNC,0.0,4
60,50,0.0,MVTC,0.0199999999999996,4
60,50,0.0,MSLC,0.0,4
61,50,0.0,MVN,0.0,4
61,50,0.0,MVT,0.0,4
61,50,0.0,MSL,0.0099999999999997,4
61,50,0.0,MVNC,0.0,4
61,50,0.0,MVTC,0.0300000000000002,4
61,50,0.0,MSLC,0.0200000000000005,4
62,50,0.0,MVN,0.0,4
62,50,0.0,MVT,0.0099999999999997,4
62,50,0.0,MSL,0.0199999999999996,4
62,50,0.0,MVNC,0.0,4
62,50,0.0,MVTC,0.0300000000000002,4
62,50,0.0,MSLC,0.0,4
63,50,0.0,MVN,0.0,4
63,50,0.0,MVT,0.0199999999999996,4
63,50,0.0,MSL,0.0200000000000005,4
63,50,0.0,MVNC,0.0,4
63,50,0.0,MVTC,0.0300000000000002,4
63,50,0.0,MSLC,0.0099999999999997,4
64,50,0.0,MVN,0.0,4
64,50,0.0,MVT,0.0199999999999996,4
64,50,0.0,MSL,0.0300000000000002,4
64,50,0.0,MVNC,0.0,4
64,50,0.0,MVTC,0.0099999999999997,4
64,50,0.0,MSLC,0.0,4
65,50,0.0,MVN,0.0,4
65,50,0.0,MVT,0.0199999999999996,4
65,50,0.0,MSL,0.0,4
65,50,0.0,MVNC,0.0,4
65,50,0.0,MVTC,0.0,4
65,50,0.0,MSLC,0.0,4
66,50,0.0,MVN,0.0,4
66,50,0.0,MVT,0.0099999999999997,4
66,50,0.0,MSL,0.0300000000000002,4
66,50,0.0,MVNC,0.0,4
66,50,0.0,MVTC,0.0499999999999998,4
66,50,0.0,MSLC,0.0,4
67,50,0.0,MVN,0.0,4
67,50,0.0,MVT,0.0200000000000005,4
67,50,0.0,MSL,0.0,4
67,50,0.0,MVNC,0.0099999999999997,4
67,50,0.0,MVTC,0.0199999999999996,4
67,50,0.0,MSLC,0.0,4
68,50,0.0,MVN,0.0,4
68,50,0.0,MVT,0.0,4
68,50,0.0,MSL,0.0,4
68,50,0.0,MVNC,0.0,4
68,50,0.0,MVTC,0.0300000000000002,4
68,50,0.0,MSLC,0.0199999999999996,4
69,50,0.0,MVN,0.0,4
69,50,0.0,MVT,0.0,4
69,50,0.0,MSL,0.0199999999999996,4
69,50,0.0,MVNC,0.0,4
69,50,0.0,MVTC,0.0199999999999996,4
69,50,0.0,MSLC,0.0100000000000007,4
70,50,0.0,MVN,0.0,4
70,50,0.0,MVT,0.0,4
70,50,0.0,MSL,0.0099999999999997,4
70,50,0.0,MVNC,0.0,4
70,50,0.0,MVTC,0.0300000000000002,4
70,50,0.0,MSLC,0.0200000000000005,4
71,50,0.0,MVN,0.0,4
71,50,0.0,MVT,0.0,4
71,50,0.0,MSL,0.0199999999999996,4
71,50,0.0,MVNC,0.0,4
71,50,0.0,MVTC,0.0200000000000005,4
71,50,0.0,MSLC,0.0099999999999997,4
72,50,0.0,MVN,0.0,4
72,50,0.0,MVT,0.0199999999999996,4
72,50,0.0,MSL,0.0,4
72,50,0.0,MVNC,0.0,4
72,50,0.0,MVTC,0.0199999999999996,4
72,50,0.0,MSLC,0.0100000000000007,4
73,50,0.0,MVN,0.0,4
73,50,0.0,MVT,0.0,4
73,50,0.0,MSL,0.0099999999999997,4
73,50,0.0,MVNC,0.0200000000000005,4
73,50,0.0,MVTC,0.0,4
73,50,0.0,MSLC,0.0,4
74,50,0.0,MVN,0.0,4
74,50,0.0,MVT,0.0,4
74,50,0.0,MSL,0.0100000000000007,4
74,50,0.0,MVNC,0.0,4
74,50,0.0,MVTC,0.0,4
74,50,0.0,MSLC,0.0199999999999996,4
75,50,0.0,MVN,0.0,4
75,50,0.0,MVT,0.0,4
75,50,0.0,MSL,0.0200000000000005,4
75,50,0.0,MVNC,0.0,4
75,50,0.0,MVTC,0.0200000000000005,4
75,50,0.0,MSLC,0.0099999999999997,4
76,50,0.0,MVN,0.0,4
76,50,0.0,MVT,0.0200000000000005,4
76,50,0.0,MSL,0.0299999999999994,4
76,50,0.0,MVNC,0.0,4
76,50,0.0,MVTC,0.0300000000000002,4
76,50,0.0,MSLC,0.0099999999999997,4
77,50,0.0,MVN,0.0,4
77,50,0.0,MVT,0.0,4
77,50,0.0,MSL,0.0099999999999997,4
77,50,0.0,MVNC,0.0,4
77,50,0.0,MVTC,0.0199999999999996,4
77,50,0.0,MSLC,0.0200000000000005,4
78,50,0.0,MVN,0.0,4
78,50,0.0,MVT,0.0199999999999996,4
78,50,0.0,MSL,0.0100000000000007,4
78,50,0.0,MVNC,0.0,4
78,50,0.0,MVTC,0.0200000000000005,4
78,50,0.0,MSLC,0.0099999999999997,4
79,50,0.0,MVN,0.0,4
79,50,0.0,MVT,0.0200000000000005,4
79,50,0.0,MSL,0.0099999999999997,4
79,50,0.0,MVNC,0.0,4
79,50,0.0,MVTC,0.0099999999999997,4
79,50,0.0,MSLC,0.0,4
80,50,0.0,MVN,0.0,4
80,50,0.0,MVT,0.0,4
80,50,0.0,MSL,0.0200000000000005,4
80,50,0.0,MVNC,0.0,4
80,50,0.0,MVTC,0.0199999999999996,4
80,50,0.0,MSLC,0.0099999999999997,4
81,50,0.0,MVN,0.0,4
81,50,0.0,MVT,0.0199999999999996,4
81,50,0.0,MSL,0.0100000000000007,4
81,50,0.0,MVNC,0.0,4
81,50,0.0,MVTC,0.04,4
81,50,0.0,MSLC,0.0099999999999997,4
82,50,0.0,MVN,0.0,4
82,50,0.0,MVT,0.0,4
82,50,0.0,MSL,0.0100000000000007,4
82,50,0.0,MVNC,0.0,4
82,50,0.0,MVTC,0.0099999999999997,4
82,50,0.0,MSLC,0.0199999999999996,4
83,50,0.0,MVN,0.0,4
83,50,0.0,MVT,0.0099999999999997,4
83,50,0.0,MSL,0.0200000000000005,4
83,50,0.0,MVNC,0.0,4
83,50,0.0,MVTC,0.04,4
83,50,0.0,MSLC,0.0,4
84,50,0.0,MVN,0.0,4
84,50,0.0,MVT,0.0,4
84,50,0.0,MSL,0.0099999999999997,4
84,50,0.0,MVNC,0.0,4
84,50,0.0,MVTC,0.0200000000000014,4
84,50,0.0,MSLC,0.0099999999999997,4
85,50,0.0,MVN,0.0,4
85,50,0.0,MVT,0.0199999999999996,4
85,50,0.0,MSL,0.0,4
85,50,0.0,MVNC,0.0,4
85,50,0.0,MVTC,0.0199999999999996,4
85,50,0.0,MSLC,0.0099999999999997,4
86,50,0.0,MVN,0.0,4
86,50,0.0,MVT,0.0,4
86,50,0.0,MSL,0.0200000000000014,4
86,50,0.0,MVNC,0.0,4
86,50,0.0,MVTC,0.0199999999999996,4
86,50,0.0,MSLC,0.0099999999999997,4
87,50,0.0,MVN,0.0,4
87,50,0.0,MVT,0.0199999999999996,4
87,50,0.0,MSL,0.0099999999999997,4
87,50,0.0,MVNC,0.0,4
87,50,0.0,MVTC,0.0199999999999996,4
87,50,0.0,MSLC,0.0100000000000016,4
88,50,0.0,MVN,0.0,4
88,50,0.0,MVT,0.0099999999999997,4
88,50,0.0,MSL,0.0199999999999996,4
88,50,0.0,MVNC,0.0,4
88,50,0.0,MVTC,0.0099999999999997,4
88,50,0.0,MSLC,0.0,4
89,50,0.0,MVN,0.0,4
89,50,0.0,MVT,0.0099999999999997,4
89,50,0.0,MSL,0.0200000000000014,4
89,50,0.0,MVNC,0.0,4
89,50,0.0,MVTC,0.0099999999999997,4
89,50,0.0,MSLC,0.0199999999999996,4
90,50,0.0,MVN,0.0,4
90,50,0.0,MVT,0.0,4
90,50,0.0,MSL,0.0199999999999996,4
90,50,0.0,MVNC,0.0,4
90,50,0.0,MVTC,0.0099999999999997,4
90,50,0.0,MSLC,0.0200000000000014,4
91,50,0.0,MVN,0.0,4
91,50,0.0,MVT,0.0,4
91,50,0.0,MSL,0.0,4
91,50,0.0,MVNC,0.0,4
91,50,0.0,MVTC,0.0,4
91,50,0.0,MSLC,0.0099999999999997,4
92,50,0.0,MVN,0.0,4
92,50,0.0,MVT,0.0199999999999996,4
92,50,0.0,MSL,0.0,4
92,50,0.0,MVNC,0.0,4
92,50,0.0,MVTC,0.0199999999999996,4
92,50,0.0,MSLC,0.0,4
93,50,0.0,MVN,0.0,4
93,50,0.0,MVT,0.0199999999999996,4
93,50,0.0,MSL,0.0299999999999994,4
93,50,0.0,MVNC,0.0,4
93,50,0.0,MVTC,0.0200000000000014,4
93,50,0.0,MSLC,0.0,4
94,50,0.0,MVN,0.0,4
94,50,0.0,MVT,0.0199999999999996,4
94,50,0.0,MSL,0.0099999999999997,4
94,50,0.0,MVNC,0.0,4
94,50,0.0,MVTC,0.0199999999999996,4
94,50,0.0,MSLC,0.0099999999999997,4
95,50,0.0,MVN,0.0,4
95,50,0.0,MVT,0.0199999999999996,4
95,50,0.0,MSL,0.0300000000000011,4
95,50,0.0,MVNC,0.0,4
95,50,0.0,MVTC,0.0199999999999996,4
95,50,0.0,MSLC,0.0,4
96,50,0.0,MVN,0.0,4
96,50,0.0,MVT,0.0,4
96,50,0.0,MSL,0.0199999999999996,4
96,50,0.0,MVNC,0.0,4
96,50,0.0,MVTC,0.0299999999999994,4
96,50,0.0,MSLC,0.0199999999999996,4
97,50,0.0,MVN,0.0,4
97,50,0.0,MVT,0.0099999999999997,4
97,50,0.0,MSL,0.0,4
97,50,0.0,MVNC,0.0,4
97,50,0.0,MVTC,0.0099999999999997,4
97,50,0.0,MSLC,0.0200000000000014,4
98,50,0.0,MVN,0.0,4
98,50,0.0,MVT,0.0,4
98,50,0.0,MSL,0.0199999999999996,4
98,50,0.0,MVNC,0.0,4
98,50,0.0,MVTC,0.0199999999999996,4
98,50,0.0,MSLC,0.0099999999999997,4
99,50,0.0,MVN,0.0,4
99,50,0.0,MVT,0.0,4
99,50,0.0,MSL,0.0200000000000014,4
99,50,0.0,MVNC,0.0,4
99,50,0.0,MVTC,0.0299999999999994,4
99,50,0.0,MSLC,0.0099999999999997,4
100,50,0.0,MVN,0.0,4
100,50,0.0,MVT,0.0199999999999996,4
100,50,0.0,MSL,0.0,4
100,50,0.0,MVNC,0.0,4
100,50,0.0,MVTC,0.0300000000000011,4
100,50,0.0,MSLC,0.0,4
1,50,0.05,MVN,0.0,4
1,50,0.05,MVT,0.01,4
1,50,0.05,MSL,0.05,4
1,50,0.05,MVNC,0.509999999999991,4
1,50,0.05,MVTC,0.9000000000000059,4
1,50,0.05,MSLC,204.59,4
2,50,0.05,MVN,0.0,4
2,50,0.05,MVT,0.0300000000000011,4
2,50,0.05,MSL,0.039999999999992,4
2,50,0.05,MVNC,0.130000000000109,4
2,50,0.05,MVTC,5.69999999999982,4
2,50,0.05,MSLC,7204.43,4
3,50,0.05,MVN,0.0,4
3,50,0.05,MVT,0.0299999999997453,4
3,50,0.05,MSL,0.0500000000001819,4
3,50,0.05,MVNC,0.0300000000006548,4
3,50,0.05,MVTC,1.2800000000006495,4
3,50,0.05,MSLC,2696.02,4
4,50,0.05,MVN,0.0,4
4,50,0.05,MVT,0.0200000000004366,4
4,50,0.05,MSL,0.0100000000002183,4
4,50,0.05,MVNC,0.0299999999988358,4
4,50,0.05,MVTC,2.07999999999993,4
4,50,0.05,MSLC,3162.51,4
5,50,0.05,MVN,0.0,4
5,50,0.05,MVT,0.0299999999988358,4
5,50,0.05,MSL,0.0300000000006548,4
5,50,0.05,MVNC,0.1000000000003639,4
5,50,0.05,MVTC,8.579999999999929,4
5,50,0.05,MSLC,1487.25,4
6,50,0.05,MVN,0.0,4
6,50,0.05,MVT,0.0,4
6,50,0.05,MSL,0.03,4
6,50,0.05,MVNC,0.489999999999981,4
6,50,0.05,MVTC,0.8299999999999841,4
6,50,0.05,MSLC,190.22,4
7,50,0.05,MVN,0.0,4
7,50,0.05,MVT,0.0099999999999909,4
7,50,0.05,MSL,0.0300000000000011,4
7,50,0.05,MVNC,0.130000000000109,4
7,50,0.05,MVTC,5.15999999999985,4
7,50,0.05,MSLC,6443.86,4
8,50,0.05,MVN,0.0,4
8,50,0.05,MVT,0.0299999999997453,4
8,50,0.05,MSL,0.0299999999997453,4
8,50,0.05,MVNC,0.0299999999988358,4
8,50,0.05,MVTC,1.25,4
8,50,0.05,MSLC,2493.64,4
9,50,0.05,MVN,0.0,4
9,50,0.05,MVT,0.0199999999986176,4
9,50,0.05,MSL,0.0300000000006548,4
9,50,0.05,MVNC,0.0299999999988358,4
9,50,0.05,MVTC,2.04000000000087,4
9,50,0.05,MSLC,3033.37,4
10,50,0.05,MVN,0.0,4
10,50,0.05,MVT,0.0,4
10,50,0.05,MSL,0.0299999999988358,4
10,50,0.05,MVNC,0.0900000000001455,4
10,50,0.05,MVTC,8.05000000000109,4
10,50,0.05,MSLC,1469.54,4
11,50,0.05,MVN,0.0,4
11,50,0.05,MVT,0.02,4
11,50,0.05,MSL,0.0499999999999998,4
11,50,0.05,MVNC,0.5399999999999641,4
11,50,0.05,MVTC,0.7400000000000091,4
11,50,0.05,MSLC,1299.41,4
12,50,0.05,MVN,0.0,4
12,50,0.05,MVT,0.0299999999999727,4
12,50,0.05,MSL,0.0499999999999545,4
12,50,0.05,MVNC,0.0199999999999818,4
12,50,0.05,MVTC,1.82999999999993,4
12,50,0.05,MSLC,1419.92,4
13,50,0.05,MVN,0.0,4
13,50,0.05,MVT,0.0299999999997453,4
