Rep,N,Crate,Model,LogLik,AIC,BIC,nu
5,50,0.0,MVNCR,-485.473359604248,1006.9467192085,1041.3631333062,4
5,50,0.0,MVTCR,-475.642878738677,989.285757477353,1025.61419458049,4
5,50,0.0,MSLCR,-476.782324819576,991.564649639152,1027.89308674229,4
6,50,0.0,MVNR,-453.220233453759,942.440466907518,976.856881005225,4
6,50,0.0,MVTR,-451.954942462379,941.909884924759,978.238322027894,4
6,50,0.0,MSLR,-451.810985337159,941.621970674318,977.950407777453,4
6,50,0.0,MVNCR,-453.220233453759,942.440466907518,976.856881005225,4
6,50,0.0,MVTCR,-451.954942462382,941.909884924764,978.238322027899,4
6,50,0.0,MSLCR,-451.889199596104,941.778399192208,978.106836295343,4
7,50,0.0,MVNR,-435.808005273139,907.616010546277,942.032424643984,4
7,50,0.0,MVTR,-433.870984439823,905.741968879646,942.070405982781,4
7,50,0.0,MSLR,-434.734944246986,907.469888493973,943.798325597107,4
7,50,0.0,MVNCR,-435.808005273139,907.616010546277,942.032424643984,4
7,50,0.0,MVTCR,-433.870984439814,905.741968879628,942.070405982763,4
7,50,0.0,MSLCR,-434.756332513133,907.512665026265,943.8411021294,4
8,50,0.0,MVNR,-450.240071061711,936.480142123423,970.89655622113,4
8,50,0.0,MVTR,-450.250402893725,938.50080578745,974.829242890585,4
8,50,0.0,MSLR,-450.245407712451,938.490815424902,974.819252528037,4
8,50,0.0,MVNCR,-450.240071061711,936.480142123423,970.896556221129,4
8,50,0.0,MVTCR,-450.25040286679,938.50080573358,974.829242836715,4
8,50,0.0,MSLCR,-451.917256573456,941.834513146912,978.162950250047,4
9,50,0.0,MVNR,-480.781530211612,997.563060423224,1031.97947452093,4
9,50,0.0,MVTR,-466.735217335143,971.470434670287,1007.79887177342,4
9,50,0.0,MSLR,-465.491215727869,968.982431455739,1005.31086855887,4
9,50,0.0,MVNCR,-480.781530211612,997.563060423224,1031.97947452093,4
9,50,0.0,MVTCR,-466.735217335044,971.470434670087,1007.79887177322,4
9,50,0.0,MSLCR,-465.529685159098,969.059370318196,1005.38780742133,4
10,50,0.0,MVNR,-507.9879642173,1051.9759284346,1086.39234253231,4
10,50,0.0,MVTR,-479.33994532311,996.679890646221,1033.00832774936,4
10,50,0.0,MSLR,-477.528516345024,993.057032690048,1029.38546979318,4
10,50,0.0,MVNCR,-507.9879642173,1051.9759284346,1086.39234253231,4
10,50,0.0,MVTCR,-479.339945323117,996.679890646233,1033.00832774937,4
10,50,0.0,MSLCR,-477.686640422883,993.373280845766,1029.7017179489,4
11,50,0.0,MVNR,-480.511356339627,997.022712679254,1031.43912677696,4
11,50,0.0,MVTR,-479.365509641149,996.731019282298,1033.05945638543,4
11,50,0.0,MSLR,-479.42565890431,996.85131780862,1033.17975491175,4
11,50,0.0,MVNCR,-480.511356339627,997.022712679254,1031.43912677696,4
11,50,0.0,MVTCR,-479.365509641117,996.731019282234,1033.05945638537,4
11,50,0.0,MSLCR,-480.265987153903,998.531974307806,1034.86041141094,4
12,50,0.0,MVNR,-460.472125452784,956.944250905569,991.360665003275,4
12,50,0.0,MVTR,-459.27496134431,956.54992268862,992.878359791755,4
12,50,0.0,MSLR,-459.484840548855,956.969681097709,993.298118200844,4
12,50,0.0,MVNCR,-460.472125452784,956.944250905569,991.360665003275,4
12,50,0.0,MVTCR,-459.274961344329,956.549922688658,992.878359791792,4
12,50,0.0,MSLCR,-459.611020468536,957.222040937072,993.550478040207,4
13,50,0.0,MVNR,-467.181340334514,970.362680669029,1004.77909476674,4
13,50,0.0,MVTR,-459.407164914603,956.814329829206,993.142766932341,4
13,50,0.0,MSLR,-457.081681760415,952.163363520831,988.491800623965,4
13,50,0.0,MVNCR,-467.181340334514,970.362680669029,1004.77909476674,4
13,50,0.0,MVTCR,-459.407164914079,956.814329828158,993.142766931293,4
13,50,0.0,MSLCR,-457.085614595222,952.171229190443,988.499666293578,4
14,50,0.0,MVNR,-470.216035070424,976.432070140848,1010.84848423855,4
14,50,0.0,MVTR,-466.599439762078,971.198879524157,1007.52731662729,4
14,50,0.0,MSLR,-465.718143791072,969.436287582145,1005.76472468528,4
14,50,0.0,MVNCR,-470.216035070424,976.432070140848,1010.84848423855,4
14,50,0.0,MVTCR,-466.599439762082,971.198879524165,1007.5273166273,4
14,50,0.0,MSLCR,-465.752092646679,969.504185293358,1005.83262239649,4
15,50,0.0,MVNR,-490.737753596465,1017.47550719293,1051.89192129064,4
15,50,0.0,MVTR,-467.086274849241,972.172549698482,1008.50098680162,4
15,50,0.0,MSLR,-465.429605337237,968.859210674474,1005.18764777761,4
15,50,0.0,MVNCR,-490.737753596465,1017.47550719293,1051.89192129064,4
15,50,0.0,MVTCR,-467.086274849232,972.172549698464,1008.5009868016,4
15,50,0.0,MSLCR,-465.818976613116,969.637953226233,1005.96639032937,4
16,50,0.0,MVNR,-487.515024546928,1011.03004909386,1045.44646319156,4
16,50,0.0,MVTR,-476.139361465661,990.278722931321,1026.60716003446,4
16,50,0.0,MSLR,-475.022341547958,988.044683095915,1024.37312019905,4
16,50,0.0,MVNCR,-487.515024546928,1011.03004909386,1045.44646319156,4
16,50,0.0,MVTCR,-476.139361465691,990.278722931382,1026.60716003452,4
16,50,0.0,MSLCR,-475.021545579813,988.043091159626,1024.37152826276,4
17,50,0.0,MVNR,-482.520286441959,1001.04057288392,1035.45698698162,4
17,50,0.0,MVTR,-473.852368037074,985.704736074147,1022.03317317728,4
17,50,0.0,MSLR,-473.661989664998,985.323979329997,1021.65241643313,4
17,50,0.0,MVNCR,-482.520286441959,1001.04057288392,1035.45698698162,4
17,50,0.0,MVTCR,-473.85236803707,985.704736074141,1022.03317317728,4
17,50,0.0,MSLCR,-473.66556270916,985.331125418321,1021.65956252146,4
18,50,0.0,MVNR,-452.248153179998,940.496306359996,974.912720457703,4
18,50,0.0,MVTR,-449.426859194234,936.853718388468,973.182155491603,4
18,50,0.0,MSLR,-450.171166182198,938.342332364395,974.67076946753,4
18,50,0.0,MVNCR,-452.248153179998,940.496306359996,974.912720457703,4
18,50,0.0,MVTCR,-449.426859194236,936.853718388472,973.182155491607,4
18,50,0.0,MSLCR,-450.211339293141,938.422678586282,974.751115689417,4
19,50,0.0,MVNR,-493.119250796996,1022.23850159399,1056.6549156917,4
19,50,0.0,MVTR,-486.085218138211,1010.17043627642,1046.49887337956,4
19,50,0.0,MSLR,-484.694755852385,1007.38951170477,1043.7179488079,4
19,50,0.0,MVNCR,-493.119250796996,1022.23850159399,1056.6549156917,4
19,50,0.0,MVTCR,-486.085218138985,1010.17043627797,1046.4988733811,4
19,50,0.0,MSLCR,-484.90300452832,1007.80600905664,1044.13444615978,4
20,50,0.0,MVNR,-491.505369172264,1019.01073834453,1053.42715244223,4
20,50,0.0,MVTR,-465.335396344191,968.670792688381,1004.99922979152,4
20,50,0.0,MSLR,-463.042021791438,964.084043582876,1000.41248068601,4
20,50,0.0,MVNCR,-491.505369172264,1019.01073834453,1053.42715244223,4
20,50,0.0,MVTCR,-465.335396344201,968.670792688402,1004.99922979154,4
20,50,0.0,MSLCR,-463.280184610092,964.560369220184,1000.88880632332,4
21,50,0.0,MVNR,-471.894949147154,979.789898294308,1014.20631239201,4
21,50,0.0,MVTR,-470.761411655193,979.522823310386,1015.85126041352,4
21,50,0.0,MSLR,-471.2041450953,980.4082901906,1016.73672729373,4
21,50,0.0,MVNCR,-471.894949147154,979.789898294308,1014.20631239201,4
21,50,0.0,MVTCR,-470.761411655171,979.522823310343,1015.85126041348,4
21,50,0.0,MSLCR,-471.724958908524,981.449917817048,1017.77835492018,4
22,50,0.0,MVNR,-493.345284197016,1022.69056839403,1057.10698249174,4
22,50,0.0,MVTR,-461.033450897565,960.066901795129,996.395338898264,4
22,50,0.0,MSLR,-460.004348787396,958.008697574792,994.337134677927,4
22,50,0.0,MVNCR,-493.345284197016,1022.69056839403,1057.10698249174,4
22,50,0.0,MVTCR,-461.03345089758,960.066901795161,996.395338898296,4
22,50,0.0,MSLCR,-461.94413168807,961.88826337614,998.216700479274,4
23,50,0.0,MVNR,-469.247960608303,974.495921216606,1008.91233531431,4
23,50,0.0,MVTR,-469.256890624044,976.513781248087,1012.84221835122,4
23,50,0.0,MSLR,-469.254011909486,976.508023818972,1012.83646092211,4
23,50,0.0,MVNCR,-469.247960608303,974.495921216606,1008.91233531431,4
23,50,0.0,MVTCR,-469.247968375013,976.495936750026,1012.82437385316,4
23,50,0.0,MSLCR,-471.843492129036,981.686984258072,1018.01542136121,4
24,50,0.0,MVNR,-464.081317475709,964.162634951419,998.579049049125,4
24,50,0.0,MVTR,-463.003296856156,964.006593712312,1000.33503081545,4
24,50,0.0,MSLR,-463.413972152747,964.827944305495,1001.15638140863,4
24,50,0.0,MVNCR,-464.081317475709,964.162634951419,998.579049049125,4
24,50,0.0,MVTCR,-463.00329685615,964.006593712301,1000.33503081544,4
24,50,0.0,MSLCR,-463.620401504375,965.240803008749,1001.56924011188,4
25,50,0.0,MVNR,-460.502741626462,957.005483252924,991.42189735063,4
25,50,0.0,MVTR,-459.429660126474,956.859320252948,993.187757356083,4
25,50,0.0,MSLR,-459.50998662595,957.019973251901,993.348410355035,4
25,50,0.0,MVNCR,-460.502741626462,957.005483252924,991.42189735063,4
25,50,0.0,MVTCR,-459.429660126487,956.859320252975,993.18775735611,4
25,50,0.0,MSLCR,-459.756618412432,957.513236824863,993.841673927998,4
26,50,0.0,MVNR,-456.434446426894,948.868892853787,983.285306951494,4
26,50,0.0,MVTR,-453.334580048114,944.669160096228,980.997597199363,4
26,50,0.0,MSLR,-452.511053177905,943.022106355811,979.350543458945,4
26,50,0.0,MVNCR,-456.434446426894,948.868892853787,983.285306951494,4
26,50,0.0,MVTCR,-453.334580048101,944.669160096202,980.997597199337,4
26,50,0.0,MSLCR,-452.517709224436,943.035418448871,979.363855552006,4
27,50,0.0,MVNR,-445.636180600407,927.272361200815,961.688775298521,4
27,50,0.0,MVTR,-444.933186257669,927.866372515338,964.194809618473,4
27,50,0.0,MSLR,-445.061900585044,928.123801170089,964.452238273224,4
27,50,0.0,MVNCR,-445.636180600407,927.272361200815,961.688775298521,4
27,50,0.0,MVTCR,-444.933186257657,927.866372515315,964.19480961845,4
27,50,0.0,MSLCR,-445.152014379547,928.304028759095,964.632465862229,4
28,50,0.0,MVNR,-498.157908128843,1032.31581625769,1066.73223035539,4
28,50,0.0,MVTR,-492.022108390511,1022.04421678102,1058.37265388416,4
28,50,0.0,MSLR,-491.333318927905,1020.66663785581,1056.99507495895,4
28,50,0.0,MVNCR,-498.157908128843,1032.31581625769,1066.73223035539,4
28,50,0.0,MVTCR,-492.022108390485,1022.04421678097,1058.3726538841,4
28,50,0.0,MSLCR,-491.605207925021,1021.21041585004,1057.53885295318,4
29,50,0.0,MVNR,-486.464645103232,1008.92929020646,1043.34570430417,4
29,50,0.0,MVTR,-485.768095683665,1009.53619136733,1045.86462847046,4
29,50,0.0,MSLR,-485.798334010147,1009.59666802029,1045.92510512343,4
29,50,0.0,MVNCR,-486.464645103232,1008.92929020646,1043.34570430417,4
29,50,0.0,MVTCR,-485.768095683688,1009.53619136738,1045.86462847051,4
29,50,0.0,MSLCR,-487.325094037347,1012.65018807469,1048.97862517783,4
30,50,0.0,MVNR,-443.876080231621,923.752160463242,958.168574560948,4
30,50,0.0,MVTR,-443.876170286147,925.752340572294,962.080777675429,4
30,50,0.0,MSLR,-443.883239052884,925.766478105769,962.094915208903,4
30,50,0.0,MVNCR,-443.876080231621,923.752160463242,958.168574560948,4
30,50,0.0,MVTCR,-443.876119422967,925.752238845934,962.080675949069,4
30,50,0.0,MSLCR,-445.269865392232,928.539730784464,964.868167887598,4
31,50,0.0,MVNR,-486.895167708525,1009.79033541705,1044.20674951476,4
31,50,0.0,MVTR,-483.150697225583,1004.30139445117,1040.6298315543,4
31,50,0.0,MSLR,-481.99280648534,1001.98561297068,1038.31405007382,4
31,50,0.0,MVNCR,-486.895167708525,1009.79033541705,1044.20674951476,4
31,50,0.0,MVTCR,-483.150697225584,1004.30139445117,1040.6298315543,4
31,50,0.0,MSLCR,-482.457439774653,1002.91487954931,1039.24331665244,4
32,50,0.0,MVNR,-481.899183865267,999.798367730535,1034.21478182824,4
32,50,0.0,MVTR,-463.061151947379,964.122303894758,1000.45074099789,4
32,50,0.0,MSLR,-461.392566485734,960.785132971468,997.113570074603,4
32,50,0.0,MVNCR,-481.899183865267,999.798367730535,1034.21478182824,4
32,50,0.0,MVTCR,-463.061151947429,964.122303894859,1000.45074099799,4
32,50,0.0,MSLCR,-461.889169331398,961.778338662796,998.106775765931,4
33,50,0.0,MVNR,-459.941123812151,955.882247624302,990.298661722008,4
33,50,0.0,MVTR,-459.941355246109,957.882710492218,994.211147595352,4
33,50,0.0,MSLR,-459.950293727826,957.900587455653,994.229024558787,4
33,50,0.0,MVNCR,-459.941123812151,955.882247624302,990.298661722008,4
33,50,0.0,MVTCR,-459.94117219678,957.882344393559,994.210781496694,4
33,50,0.0,MSLCR,-462.671101992629,963.342203985258,999.670641088392,4
34,50,0.0,MVNR,-463.42363245917,962.847264918339,997.263679016046,4
34,50,0.0,MVTR,-463.396711947931,964.793423895861,1001.121860999,4
34,50,0.0,MSLR,-463.424555372118,964.849110744236,1001.17754784737,4
34,50,0.0,MVNCR,-463.42363245917,962.847264918339,997.263679016046,4
34,50,0.0,MVTCR,-463.39769058739,964.79538117478,1001.12381827791,4
34,50,0.0,MSLCR,-464.571806440285,967.14361288057,1003.4720499837,4
35,50,0.0,MVNR,-460.871181528412,957.742363056823,992.15877715453,4
35,50,0.0,MVTR,-453.378039554413,944.756079108827,981.084516211962,4
35,50,0.0,MSLR,-453.530329996776,945.060659993553,981.389097096687,4
35,50,0.0,MVNCR,-460.871181528412,957.742363056823,992.15877715453,4
35,50,0.0,MVTCR,-453.378039554238,944.756079108475,981.08451621161,4
35,50,0.0,MSLCR,-453.86152977104,945.72305954208,982.051496645215,4
36,50,0.0,MVNR,-455.230340445378,946.460680890757,980.877094988463,4
36,50,0.0,MVTR,-452.168971367626,942.337942735252,978.666379838387,4
36,50,0.0,MSLR,-451.338503744761,940.677007489521,977.005444592656,4
36,50,0.0,MVNCR,-455.230340445378,946.460680890757,980.877094988463,4
36,50,0.0,MVTCR,-452.16897136762,942.33794273524,978.666379838375,4
36,50,0.0,MSLCR,-451.340720379531,940.681440759062,977.009877862197,4
37,50,0.0,MVNR,-471.831810188535,979.663620377069,1014.08003447478,4
37,50,0.0,MVTR,-466.471148414491,970.942296828983,1007.27073393212,4
37,50,0.0,MSLR,-466.207989054982,970.415978109963,1006.7444152131,4
37,50,0.0,MVNCR,-471.831810188535,979.663620377069,1014.08003447478,4
37,50,0.0,MVTCR,-466.471148415558,970.942296831116,1007.27073393425,4
37,50,0.0,MSLCR,-466.219722707917,970.439445415833,1006.76788251897,4
38,50,0.0,MVNR,-474.941259593836,985.882519187672,1020.29893328538,4
38,50,0.0,MVTR,-474.562616355427,987.125232710853,1023.45366981399,4
38,50,0.0,MSLR,-474.399220990028,986.798441980055,1023.12687908319,4
38,50,0.0,MVNCR,-474.941259593836,985.882519187672,1020.29893328538,4
38,50,0.0,MVTCR,-474.562616355455,987.125232710911,1023.45366981405,4
38,50,0.0,MSLCR,-475.869064247873,989.738128495746,1026.06656559888,4
39,50,0.0,MVNR,-437.620333679249,911.240667358497,945.657081456204,4
39,50,0.0,MVTR,-437.548137166557,913.096274333113,949.424711436248,4
39,50,0.0,MSLR,-437.618305024434,913.236610048868,949.565047152003,4
39,50,0.0,MVNCR,-437.620333679249,911.240667358497,945.657081456204,4
39,50,0.0,MVTCR,-437.547929393361,913.095858786721,949.424295889856,4
39,50,0.0,MSLCR,-438.210327812074,914.420655624148,950.749092727283,4
40,50,0.0,MVNR,-502.749638013514,1041.49927602703,1075.91569012473,4
40,50,0.0,MVTR,-463.835839224986,965.671678449971,1002.00011555311,4
40,50,0.0,MSLR,-461.253029388567,960.506058777135,996.83449588027,4
40,50,0.0,MVNCR,-502.749638013514,1041.49927602703,1075.91569012473,4
40,50,0.0,MVTCR,-463.835839224992,965.671678449985,1002.00011555312,4
40,50,0.0,MSLCR,-461.643829838613,961.287659677227,997.616096780362,4
41,50,0.0,MVNR,-488.413979192136,1012.82795838427,1047.24437248198,4
41,50,0.0,MVTR,-486.242463817213,1010.48492763443,1046.81336473756,4
41,50,0.0,MSLR,-486.198347916777,1010.39669583355,1046.72513293669,4
41,50,0.0,MVNCR,-488.413979192136,1012.82795838427,1047.24437248198,4
41,50,0.0,MVTCR,-486.242463817219,1010.48492763444,1046.81336473757,4
41,50,0.0,MSLCR,-487.00707137553,1012.01414275106,1048.34257985419,4
42,50,0.0,MVNR,-487.689863884656,1011.37972776931,1045.79614186702,4
42,50,0.0,MVTR,-482.574144820531,1003.14828964106,1039.4767267442,4
42,50,0.0,MSLR,-482.25030494787,1002.50060989574,1038.82904699888,4
42,50,0.0,MVNCR,-487.689863884656,1011.37972776931,1045.79614186702,4
42,50,0.0,MVTCR,-482.574144820528,1003.14828964106,1039.47672674419,4
42,50,0.0,MSLCR,-482.511375764487,1003.02275152897,1039.35118863211,4
43,50,0.0,MVNR,-442.287185963925,920.574371927851,954.990786025558,4
43,50,0.0,MVTR,-438.385837236976,914.771674473953,951.100111577088,4
43,50,0.0,MSLR,-439.04078134274,916.08156268548,952.409999788615,4
43,50,0.0,MVNCR,-442.287185963926,920.574371927851,954.990786025558,4
43,50,0.0,MVTCR,-438.385837237031,914.771674474062,951.100111577197,4
43,50,0.0,MSLCR,-439.479251750553,916.958503501107,953.286940604242,4
44,50,0.0,MVNR,-481.388878679648,998.777757359296,1033.194171457,4
44,50,0.0,MVTR,-468.514413721934,975.028827443868,1011.357264547,4
44,50,0.0,MSLR,-467.20424394691,972.408487893821,1008.73692499696,4
44,50,0.0,MVNCR,-481.388878679648,998.777757359296,1033.194171457,4
44,50,0.0,MVTCR,-468.51441372191,975.02882744382,1011.35726454695,4
44,50,0.0,MSLCR,-467.456749670451,972.913499340902,1009.24193644404,4
45,50,0.0,MVNR,-449.104915556141,934.209831112281,968.626245209988,4
45,50,0.0,MVTR,-448.413106121395,934.826212242789,971.154649345924,4
45,50,0.0,MSLR,-448.604244392786,935.208488785573,971.536925888708,4
45,50,0.0,MVNCR,-449.104915556141,934.209831112281,968.626245209988,4
45,50,0.0,MVTCR,-448.413106121381,934.826212242761,971.154649345896,4
45,50,0.0,MSLCR,-448.785629796466,935.571259592933,971.899696696067,4
46,50,0.0,MVNR,-475.906952365362,987.813904730724,1022.23031882843,4
46,50,0.0,MVTR,-466.889791677543,971.779583355087,1008.10802045822,4
46,50,0.0,MSLR,-468.674325734266,975.348651468532,1011.67708857167,4
46,50,0.0,MVNCR,-475.906952365362,987.813904730724,1022.23031882843,4
46,50,0.0,MVTCR,-466.88979167758,971.779583355159,1008.10802045829,4
46,50,0.0,MSLCR,-468.927459648997,975.854919297994,1012.18335640113,4
47,50,0.0,MVNR,-460.217929008843,956.435858017687,990.852272115393,4
47,50,0.0,MVTR,-459.140387433883,956.280774867767,992.609211970902,4
47,50,0.0,MSLR,-459.143293863091,956.286587726183,992.615024829318,4
47,50,0.0,MVNCR,-460.217929008843,956.435858017687,990.852272115393,4
47,50,0.0,MVTCR,-459.14038743389,956.28077486778,992.609211970915,4
47,50,0.0,MSLCR,-459.433980332068,956.867960664136,993.196397767271,4
48,50,0.0,MVNR,-489.764306312948,1015.5286126259,1049.9450267236,4
48,50,0.0,MVTR,-475.005227335022,988.010454670043,1024.33889177318,4
48,50,0.0,MSLR,-474.43507985826,986.87015971652,1023.19859681965,4
48,50,0.0,MVNCR,-489.764306312948,1015.5286126259,1049.9450267236,4
48,50,0.0,MVTCR,-475.005227335018,988.010454670036,1024.33889177317,4
48,50,0.0,MSLCR,-474.648908951792,987.297817903584,1023.62625500672,4
49,50,0.0,MVNR,-435.028899168894,906.057798337789,940.474212435495,4
49,50,0.0,MVTR,-432.448680738319,902.897361476639,939.225798579774,4
49,50,0.0,MSLR,-433.086105896105,904.172211792209,940.500648895344,4
49,50,0.0,MVNCR,-435.028899168894,906.057798337789,940.474212435495,4
49,50,0.0,MVTCR,-432.44868073834,902.89736147668,939.225798579815,4
49,50,0.0,MSLCR,-433.432718070067,904.865436140133,941.193873243268,4
50,50,0.0,MVNR,-474.130448872103,984.260897744206,1018.67731184191,4
50,50,0.0,MVTR,-468.548936644614,975.097873289227,1011.42631039236,4
50,50,0.0,MSLR,-468.416345018529,974.832690037059,1011.16112714019,4
50,50,0.0,MVNCR,-474.130448872103,984.260897744206,1018.67731184191,4
50,50,0.0,MVTCR,-468.548936645075,975.097873290149,1011.42631039328,4
50,50,0.0,MSLCR,-468.445459169476,974.890918338952,1011.21935544209,4
51,50,0.0,MVNR,-487.245523535749,1010.4910470715,1044.9074611692,4
51,50,0.0,MVTR,-481.680307160671,1001.36061432134,1037.68905142448,4
51,50,0.0,MSLR,-481.800603151418,1001.60120630284,1037.92964340597,4
51,50,0.0,MVNCR,-487.245523535749,1010.4910470715,1044.9074611692,4
51,50,0.0,MVTCR,-481.68030715958,1001.36061431916,1037.68905142229,4
51,50,0.0,MSLCR,-481.834379068962,1001.66875813792,1037.99719524106,4
52,50,0.0,MVNR,-457.229575024603,950.459150049207,984.875564146913,4
52,50,0.0,MVTR,-457.229717448941,952.459434897883,988.787872001017,4
52,50,0.0,MSLR,-457.234970942113,952.469941884226,988.798378987361,4
52,50,0.0,MVNCR,-457.229575024603,950.459150049207,984.875564146913,4
52,50,0.0,MVTCR,-457.2297633724,952.459526744801,988.787963847936,4
52,50,0.0,MSLCR,-459.078092115103,956.156184230205,992.48462133334,4
53,50,0.0,MVNR,-444.186984269137,924.373968538275,958.790382635981,4
53,50,0.0,MVTR,-443.61303698641,925.226073972821,961.554511075956,4
53,50,0.0,MSLR,-443.889809875189,925.779619750377,962.108056853512,4
53,50,0.0,MVNCR,-444.186984269137,924.373968538275,958.790382635981,4
53,50,0.0,MVTCR,-443.613036986371,925.226073972743,961.554511075877,4
53,50,0.0,MSLCR,-443.981885621628,925.963771243255,962.29220834639,4
54,50,0.0,MVNR,-496.37475786654,1028.74951573308,1063.16592983079,4
54,50,0.0,MVTR,-487.42915576686,1012.85831153372,1049.18674863685,4
54,50,0.0,MSLR,-488.053529124214,1014.10705824843,1050.43549535156,4
54,50,0.0,MVNCR,-496.37475786654,1028.74951573308,1063.16592983079,4
54,50,0.0,MVTCR,-487.429155766799,1012.8583115336,1049.18674863673,4
54,50,0.0,MSLCR,-488.108267320869,1014.21653464174,1050.54497174487,4
55,50,0.0,MVNR,-495.117391579686,1026.23478315937,1060.65119725708,4
55,50,0.0,MVTR,-489.038716268066,1016.07743253613,1052.40586963927,4
55,50,0.0,MSLR,-488.86928634567,1015.73857269134,1052.06700979448,4
55,50,0.0,MVNCR,-495.117391579686,1026.23478315937,1060.65119725708,4
55,50,0.0,MVTCR,-489.038716268881,1016.07743253776,1052.4058696409,4
55,50,0.0,MSLCR,-488.979773757233,1015.95954751447,1052.2879846176,4
56,50,0.0,MVNR,-448.380105014238,932.760210028476,967.176624126183,4
56,50,0.0,MVTR,-448.264406713601,934.528813427202,970.857250530337,4
56,50,0.0,MSLR,-448.304828346568,934.609656693136,970.93809379627,4
56,50,0.0,MVNCR,-448.380105014238,932.760210028476,967.176624126183,4
56,50,0.0,MVTCR,-448.26426101978,934.528522039559,970.856959142694,4
56,50,0.0,MSLCR,-448.759280709657,935.518561419313,971.846998522448,4
57,50,0.0,MVNR,-483.723849419568,1003.44769883914,1037.86411293684,4
57,50,0.0,MVTR,-480.014379934892,998.028759869784,1034.35719697292,4
57,50,0.0,MSLR,-479.374533486209,996.749066972418,1033.07750407555,4
57,50,0.0,MVNCR,-483.723849419568,1003.44769883914,1037.86411293684,4
57,50,0.0,MVTCR,-480.014379934868,998.028759869735,1034.35719697287,4
57,50,0.0,MSLCR,-479.618891545402,997.237783090804,1033.56622019394,4
58,50,0.0,MVNR,-479.153669774428,994.307339548855,1028.72375364656,4
58,50,0.0,MVTR,-469.719502312005,977.439004624009,1013.76744172714,4
58,50,0.0,MSLR,-468.647825633689,975.295651267378,1011.62408837051,4
58,50,0.0,MVNCR,-479.153669774428,994.307339548855,1028.72375364656,4
58,50,0.0,MVTCR,-469.719502311995,977.439004623989,1013.76744172712,4
58,50,0.0,MSLCR,-468.654785397183,975.309570794366,1011.6380078975,4
59,50,0.0,MVNR,-461.56777033788,959.13554067576,993.551954773466,4
59,50,0.0,MVTR,-456.500860059451,951.001720118902,987.330157222037,4
59,50,0.0,MSLR,-455.482435432117,948.964870864233,985.293307967368,4
59,50,0.0,MVNCR,-461.56777033788,959.13554067576,993.551954773466,4
59,50,0.0,MVTCR,-456.500860059402,951.001720118804,987.330157221939,4
59,50,0.0,MSLCR,-455.483502970117,948.967005940234,985.295443043369,4
60,50,0.0,MVNR,-478.640046775319,993.280093550637,1027.69650764834,4
60,50,0.0,MVTR,-475.742966854138,989.485933708276,1025.81437081141,4
60,50,0.0,MSLR,-474.126578356508,986.253156713017,1022.58159381615,4
60,50,0.0,MVNCR,-478.640046775319,993.280093550637,1027.69650764834,4
60,50,0.0,MVTCR,-475.742966854115,989.485933708231,1025.81437081137,4
60,50,0.0,MSLCR,-474.573227286785,987.146454573569,1023.4748916767,4
61,50,0.0,MVNR,-500.904948960199,1037.8098979204,1072.2263120181,4
61,50,0.0,MVTR,-488.748466223451,1015.4969324469,1051.82536955004,4
61,50,0.0,MSLR,-489.993184384374,1017.98636876875,1054.31480587188,4
61,50,0.0,MVNCR,-500.904948960199,1037.8098979204,1072.2263120181,4
61,50,0.0,MVTCR,-488.748466223454,1015.49693244691,1051.82536955004,4
61,50,0.0,MSLCR,-490.126410050181,1018.25282010036,1054.5812572035,4
62,50,0.0,MVNR,-459.302604147505,954.60520829501,989.021622392716,4
62,50,0.0,MVTR,-454.923361026439,947.846722052879,984.175159156013,4
62,50,0.0,MSLR,-454.198344917433,946.396689834866,982.725126938001,4
62,50,0.0,MVNCR,-459.302604147505,954.60520829501,989.021622392716,4
62,50,0.0,MVTCR,-454.923361026453,947.846722052905,984.17515915604,4
62,50,0.0,MSLCR,-454.246121179799,946.492242359597,982.820679462732,4
63,50,0.0,MVNR,-494.384556091613,1024.76911218323,1059.18552628093,4
63,50,0.0,MVTR,-485.991522337574,1009.98304467515,1046.31148177828,4
63,50,0.0,MSLR,-486.176835681579,1010.35367136316,1046.68210846629,4
63,50,0.0,MVNCR,-494.384556091613,1024.76911218323,1059.18552628093,4
63,50,0.0,MVTCR,-485.99152233789,1009.98304467578,1046.31148177892,4
63,50,0.0,MSLCR,-486.189193356024,1010.37838671205,1046.70682381518,4
64,50,0.0,MVNR,-435.410237481142,906.820474962284,941.23688905999,4
64,50,0.0,MVTR,-430.758422446458,899.516844892916,935.845281996051,4
64,50,0.0,MSLR,-429.63170057454,897.26340114908,933.591838252215,4
64,50,0.0,MVNCR,-435.410237481142,906.820474962284,941.23688905999,4
64,50,0.0,MVTCR,-430.758422446467,899.516844892934,935.845281996069,4
64,50,0.0,MSLCR,-430.169483670889,898.338967341778,934.667404444913,4
65,50,0.0,MVNR,-487.720668333152,1011.4413366663,1045.85775076401,4
65,50,0.0,MVTR,-472.633999914714,983.267999829429,1019.59643693256,4
65,50,0.0,MSLR,-472.900481381177,983.800962762353,1020.12939986549,4
65,50,0.0,MVNCR,-487.720668333152,1011.4413366663,1045.85775076401,4
65,50,0.0,MVTCR,-472.633999914735,983.26799982947,1019.59643693261,4
65,50,0.0,MSLCR,-472.901831936645,983.80366387329,1020.13210097643,4
66,50,0.0,MVNR,-483.079292004619,1002.15858400924,1036.57499810695,4
